"dataId","query","queryOriginal"
3152,"SinoFoldingCarton - China International Packaging Industry Exhibition on Folding Carton","SinoFoldingCarton - China International Packaging Industry Exhibition on Folding Carton中國國際彩盒展"
3153,"Canton Home Medical & Care Fair","Canton Home Medical & Care Fair廣州國際家用醫療康復護理展覽會"
3154,"CAPE - China (Guangzhou) International Auto Parts Expo()","CAPE - China (Guangzhou) International Auto Parts Expo中國(廣州)國際汽車零部件展覽會"
3155,"China (Guangzhou) International Musical Instruments Expo()","China (Guangzhou) International Musical Instruments Expo中國(廣州)國際樂器展覽會"
3156,"CIFE - China International Foodstuff (Guangzhou) Exposition()","CIFE - China International Foodstuff (Guangzhou) Exposition中國(廣州)國際食品飲料展"
3157,"CIFF - Home Furniture - China International Furniture Fair - Home Furniture","CIFF - Home Furniture - China International Furniture Fair - Home Furniture"
3158,"CIFM - China International Woodworking Machinery & Furniture Raw Materials Fair","CIFM - China International Woodworking Machinery & Furniture Raw Materials Fair中國廣州國際木工機械、家俱配料展覽會"
3159,"CINHOE-China (Guangzhou) International Nutrition & Healthy Food and Organic Products Exhibition()","CINHOE-China (Guangzhou) International Nutrition & Healthy Food and Organic Products Exhibition中國(廣州)營養品、健康食品及有機產品博覽會"
3160,"D·PES - Digital Printers & Engravers & Signage ExpoD.PES","D·PES - Digital Printers & Engravers & Signage Expo迪培思D.PES數字噴印、雕刻、材料技術展"
3161,"Electrical Building Technology Guangzhou","Electrical Building Technology Guangzhou廣州國際建築電氣技術展覽會"
3162,"FIREFLY ACG FESTIVAL","FIREFLY ACG FESTIVAL廣州螢火蟲動漫嘉年華"
3163,"FlowEx China","FlowEx China國際泵管閥展覽會"
3164,"GBE-Guangdong International Beauty Expo (Spring)()","GBE-Guangdong International Beauty Expo (Spring)廣東國際美博會(春季)"
3165,"GBE-Guangzhou International Beauty Expo (Spring)－()","GBE-Guangzhou International Beauty Expo (Spring)廣州國際美博會－廣州國際美容美髮化妝用品進出口博覽會(春季)"
3166,"GIFIF - Guangzhou International Food & Ingredient Fair","GIFIF - Guangzhou International Food & Ingredient Fair廣州國際食品食材展覽會"
3167,"Guangzhou Int' l Exhibition On Platemetal, Bar, Wire, Metal Processing and Setting Equipment","Guangzhou Int' l Exhibition On Platemetal, Bar, Wire, Metal Processing and Setting Equipment廣州國際金屬板材、棒材、線材及金屬加工、配套設備展"
3168,"Guangzhou International Auto Parts & Accessories Exhibition","Guangzhou International Auto Parts & Accessories Exhibition廣州國際汽車零部件及用品展覽會"
3169,"HOSFAIR Guangzhou - Guangzhou Int. Hotel Facilities & Supplies Expo","HOSFAIR Guangzhou - Guangzhou Int. Hotel Facilities & Supplies Expo廣州國際酒店設備及用品展覽會"
3170,"Interbake - China Bakery Exhibition - International Bakery Equipment, Supplies and Ingredients Exposition","Interbake - China Bakery Exhibition - International Bakery Equipment, Supplies and Ingredients Exposition中國烘焙展覽會"
3171,"LED CHINA (Guangzhou)LED","LED CHINA (Guangzhou)廣州國際LED展"
3172,"MICF - Mother , Infant , Child Products Fair (Guangzhou)．","MICF - Mother , Infant , Child Products Fair (Guangzhou)京正．廣州孕嬰童產品博覽會"
3173,"PCHi - Personal Care & Homecare Ingredients Trade Show ","PCHi - Personal Care & Homecare Ingredients Trade Show 國際化妝品、個人及家庭護理用品原料展覽會"
3174,"Rehacare & Orthopedic Canton","Rehacare & Orthopedic Canton廣州國際福祉輔具展覽會暨廣州國際康復設備展覽會"
3175,"SHOES & LEATHER - International Shoes & Leather Exhibition/SHOES&LEATHER","SHOES & LEATHER - International Shoes & Leather Exhibition廣州國際鞋類/皮革及工業設備展SHOES&LEATHER"
3176,"SIGN CHINA()","SIGN CHINA中國(廣州)國際廣告標示展"
3177,"SINO LABEL()","SINO LABEL中國國際標籤印刷技術展覽會(中國國際標籤展)"
3178,"cicaf - China International Cartoon & Animation Festival","cicaf - China International Cartoon & Animation Festival中國國際動漫節"
3179,"HBF - Harbin Trade Fair - China Harbin Fair for Trade and Economic Cooperation","HBF - Harbin Trade Fair - China Harbin Fair for Trade and Economic Cooperation哈爾濱國際經濟貿易洽談會"
3180,"China International Heating Boiler Air Conditioning Energy-saving Emission Reduction Exhibition ","China International Heating Boiler Air Conditioning Energy-saving Emission Reduction Exhibition 中國內蒙古國際供熱供暖鍋爐空調節能減排展覽會"
3181,"China Jilin-Northeast Asia Investment And Trade Expo-","China Jilin-Northeast Asia Investment And Trade Expo中國吉林-東北亞投資貿易博覽會"
3182,"China jinjiang international shoes expo (JIF)","China jinjiang international shoes expo (JIF)中國晉江國際鞋業博覽會"
3183,"Asia Outdoor Trade Show","Asia Outdoor Trade Show亞洲戶外用品展覽會"
3184,"China Qingdao International Tire Fair()","China Qingdao International Tire Fair中國國際輪胎(青島)展覽會"
3185,"TEA EXPO()","TEA EXPO中國(青島)國際茶產業博覽會"
3186,"ACLE - All China Leather Exhibition","ACLE - All China Leather Exhibition上海中國國際皮革展"
3187,"APFE - International Adhesive Tape,Protective Film & Optical Film Expo()","APFE - International Adhesive Tape,Protective Film & Optical Film Expo中國(上海)國際膠粘帶、保護膜及光學膜展覽會"
3188,"Asiamold - Guangzhou International Trade Fair for Moldmaking and Tooling, Design and Application Development","Asiamold - Guangzhou International Trade Fair for Moldmaking and Tooling, Design and Application Development廣州國際模具應用與設計及製造技術展覽會"
3189,"CIFF -  China International Furniture Fair(Guangzhou)-Home Furniture(September)－(9)","CIFF -  China International Furniture Fair(Guangzhou)-Home Furniture(September)中國廣州國際家具博覽會－民用家具展(9月)"
3190,"Guangzhou International Hospitality Equipment&Supplies Fair","Guangzhou International Hospitality Equipment&Supplies Fair廣州國際酒店設備用品展覽會"
3191,"SF CHINA - China International Exhibition for Surface Finishing & Coating Products","SF CHINA - China International Exhibition for Surface Finishing & Coating Products中國國際表面處理展"
3192,"Tea Expo,Guangzhou (Fall)","Tea Expo,Guangzhou (Fall)中國廣州國際茶葉博覽會"
3193,"Qingdao International Imports Fair - ","Qingdao International Imports Fair世界進口商品採購大會 - 青島"
3194,"Coffee Industry Expo","Coffee Industry Expo咖啡產業博覽會"
3195,"Disposable Hygiene Products & Tissue Paper Expo","Disposable Hygiene Products & Tissue Paper Expo"
3196,"IPB - International Powder/Bulk Conference & Exhibition/","IPB - International Powder/Bulk Conference & Exhibition國際粉體工業/散料輸送技術展覽會暨會議"
3197,"PH Value","PH Value第一匯"
3198,"Shanghai World Jewelry Expo","Shanghai World Jewelry Expo上海國際珠寶展覽會暨黃金珠寶創意產業博覽會"
3199,"SIAAF - Shanghai International Auto Afternarket Fair","SIAAF - Shanghai International Auto Afternarket Fair上海國際汽車後市場博覽會"
3200,"The 5th Filtration & Separation Asia combined with the 8th China International Filtration Exhibition & Conference","The 5th Filtration & Separation Asia combined with the 8th China International Filtration Exhibition & Conference亞洲過濾與分離工業展覽會"
3201,"Tube China - All China International Tube & Pipe Industry Trade Fair","Tube China - All China International Tube & Pipe Industry Trade Fair中國國際管材展覽會"
3202,"China (Shenzhen) International Toys & Gifts Fair (Autumn)()()","China (Shenzhen) International Toys & Gifts Fair (Autumn)中國(深圳)國際玩具及禮品展覽會(秋季)"
3203,"HEC - HOBBY EXPO CHINA (Shenzhen)()","HEC - HOBBY EXPO CHINA (Shenzhen)中國國際模型博覽會(深圳)"
3204,"ShenZhen International Bicycle Festival","ShenZhen International Bicycle Festival深圳國際自行車嘉年華"
3205,"Shenzhen International Exhibition for Apparel Fabrics Accessories & Yarns","Shenzhen International Exhibition for Apparel Fabrics Accessories & Yarns深圳國際紡織面輔料及紗線博覽會"
3206,"China Mining Congress & Expo","China Mining Congress & Expo中國國際礦業大會"
3207,"The Optics Valley of China International Optoelectronic Exposition and Forum（OVC EXPO）-","The Optics Valley of China International Optoelectronic Exposition and Forum（OVC EXPO）中國光谷-國際光電子博覽會暨論壇"
3208,"F/V/F Expo - International Fruit/Vegetable/Food Exposition","F/V/F Expo - International Fruit/Vegetable/Food Exposition國際果蔬食品博覽會"
3209,"China Zhejiang Import Goods Expo ","China Zhejiang Import Goods Expo 中國浙江進口商品展覽會"
3210,"Airshow China - China International Aviation & Aerospace Exhibition ","Airshow China - China International Aviation & Aerospace Exhibition 中國國際航空航天博覽會"
3211,"FoodTech - Processing & Packaging","FoodTech - Processing & Packaging"
3212,"AALF - All-African Leather Fair - Afrikanische Ledermesse","AALF - All-African Leather Fair - Afrikanische Ledermesse"
3213,"AUTOPAR - Feira de Fornecedores da Industria Automotiva","AUTOPAR - Feira de Fornecedores da Industria Automotiva"
3214,"SICOT Congress (International Society of Orthopaedic Surgery and Traumatology)","SICOT Congress (International Society of Orthopaedic Surgery and Traumatology)"
3215,"DISTREE Brazil & LatAm","DISTREE Brazil & LatAm"
3216,"CBME BRAZIL - Children Baby Maternity Expo","CBME BRAZIL - Children Baby Maternity Expo"
3217,"Fi South America - Food Ingredients South America","Fi South America - Food Ingredients South America"
3218," Beauty Fair - International Fair of Cosmetics and Beauty "," Beauty Fair - International Fair of Cosmetics and Beauty "
3219,"Adventure Sports Fair","Adventure Sports Fair"
3220,"AGRISHOW - International Exhibition of Agricultural Technology","AGRISHOW - International Exhibition of Agricultural Technology"
3221,"CONCRETE SHOW","CONCRETE SHOW"
3222,"GOTEX SHOW","GOTEX SHOW"
3223,"Intermodal South America - Transport- und Logistikmesse","Intermodal South America - Transport- und Logistikmesse"
3224,"M&T EXPO PARTS AND SERVICES (Latin American Trade Fair of Parts and Services for Construction and Mining Equlpment)","M&T EXPO PARTS AND SERVICES (Latin American Trade Fair of Parts and Services for Construction and Mining Equlpment)"
3225,"South American Leisure Exhibition","South American Leisure Exhibition"
3226,"ICADEX PAKISTAN - INTERNATIONAL CHEMICAL & DYES EXHIBITION & CONFERENCE","ICADEX PAKISTAN - INTERNATIONAL CHEMICAL & DYES EXHIBITION & CONFERENCE"
3227,"IGATEX PAKISTAN - International Garment & Textile Machinery & Accessories Exhibition","IGATEX PAKISTAN - International Garment & Textile Machinery & Accessories Exhibition巴基斯坦國際紡織機械及配備展"
3228,"Diet & Beauty Fair Asia","Diet & Beauty Fair Asia"
3229,"JAPAN HOME & BUILDING SHOW - International Building Materials & Interiors Show","JAPAN HOME & BUILDING SHOW - International Building Materials & Interiors Show"
3230,"LMT LAB DAY Chicago","LMT LAB DAY Chicago"
3231,"IAI - International Educational Conference (International Association for Indentification) ","IAI - International Educational Conference (International Association for Indentification) "
3232,"ITM- INTERNATIONAL TEXTILE MACHINERY EXHIBITION","ITM- INTERNATIONAL TEXTILE MACHINERY EXHIBITION土耳其國際紡織工業展"
3233,"Myanmar Int'l Packaging Industry Exhibition","Myanmar Int'l Packaging Industry Exhibition"
3234,"OIL & GAS Myanmar - The Oil and Gas Exploration, Production and Refining Exhibition","OIL & GAS Myanmar - The Oil and Gas Exploration, Production and Refining Exhibition"
3235,"FIL - International Book Fair","FIL - International Book Fair"
3236,"ExpoProduccion","ExpoProduccion"
3237,"Fastener Fair Mexico City","Fastener Fair Mexico City"
3238,"Land forces","Land forces"
3239,"ICEG - International Congress on Environmental Geotechnics","ICEG - International Congress on Environmental Geotechnics"
3240,"Inter-Water Australia ","Inter-Water Australia 澳洲國際水工程大展"
3241,"MOTO EXPO","MOTO EXPO"
3242,"TOOL TECH - Seoul International Tool Exhibition","TOOL TECH - Seoul International Tool Exhibition"
3243,"CONEX KOREA ","CONEX KOREA "
3244,"Inter Battery","Inter Battery"
3245,"WMIC - World Molecular Imaging Congress","WMIC - World Molecular Imaging Congress"
3246,"ALL PACK - International Exhibition of Packaging and Production Equipment","ALL PACK - International Exhibition of Packaging and Production Equipment"
3247,"AUTOEXPOTEHNICA - Auto parts and accessories international fair","AUTOEXPOTEHNICA - Auto parts and accessories international fair"
3248,"CBME Turkey - International Children Baby Maternity Industry Expo (Istanbul)","CBME Turkey - International Children Baby Maternity Industry Expo (Istanbul)"
3249,"IDEF - International Defence industry Fair","IDEF - International Defence industry Fair"
3250,"IMOB - Istanbul Furniture Fair","IMOB - Istanbul Furniture Fair"
3251,"International exhibition ""Turkmen Construction And Scientific Conference ""Development Of Construction Industry Of Turkmenistan""","International exhibition ""Turkmen Construction And Scientific Conference ""Development Of Construction Industry Of Turkmenistan"""
3252,"BICES - International Construction Machinery Exhibition and Seminar   ","BICES - International Construction Machinery Exhibition and Seminar   北京國際工程機械展覽與技術交流會"
3253,"China (Beijing) International Glass Industry Expo()","China (Beijing) International Glass Industry Expo中國(北京)國際玻璃工業展覽會"
3254,"China International Bakery Exhibition","China International Bakery Exhibition中國國際烘培展覽會"
3255,"China International Foundry Expo (Metal China)","China International Foundry Expo (Metal China)中國國際鑄造博覽會"
3256,"CIEPEC - China International Environmental Protection Exhibition and Conference","CIEPEC - China International Environmental Protection Exhibition and Conference中國國際環保展"
3257,"Functional Food - China International Nutraceutical and Functional Food Summit & Technical Expertise Exhibition","Functional Food - China International Nutraceutical and Functional Food Summit & Technical Expertise Exhibition"
3258,"WCIIF - Western China ( Sichuan ) Import Expo & International Investment Fair()","WCIIF - Western China ( Sichuan ) Import Expo & International Investment Fair中國西部(四川)進口展暨國際投資大會"
3259,"Print China","Print China中國廣東國際印刷技術展覽會"
3260,"CBD - China (Guangzhou) International Building Decoration Fair()","CBD - China (Guangzhou) International Building Decoration Fair中國(廣州)國際建築裝飾博覽會"
3261,"China LAB (Analytic & Laboratory Equipment Expo & Conference)","China LAB (Analytic & Laboratory Equipment Expo & Conference)廣州國際分析測試及實驗設備展覽會暨技術研討會"
3262,"GUANGZHOU INTERNATIONAL OPTICS FAIR","GUANGZHOU INTERNATIONAL OPTICS FAIR廣州國際眼鏡展覽會"
3263,"PFP EXPO-DRINKTEC CHINA/SINO PACK - International Exhibition on Beverage & Brewery Processing Technology/International Exhibition on Packaging Machinery & Materials","PFP EXPO-DRINKTEC CHINA/SINO PACK - International Exhibition on Beverage & Brewery Processing Technology/International Exhibition on Packaging Machinery & Materials中國國際飲料工業暨包裝工業展覽會"
3264,"PFP EXPO-PRINTING SOUTH CHINA - South China International Exhibition & Symposium on Prepress and Printing Industries","PFP EXPO-PRINTING SOUTH CHINA - South China International Exhibition & Symposium on Prepress and Printing Industries華南國際印刷工業展覽會"
3265,"SIAF Guangzhou - SPS - Industrial Automation Fair Guangzhou","SIAF Guangzhou - SPS - Industrial Automation Fair Guangzhou中國廣州國際工業自動化技術及裝備展覽會"
3266,"CIDE - China(Inner Mongolia) International Food Exhibition (April)()","CIDE - China(Inner Mongolia) International Food Exhibition (April)中國(內蒙古)國際食品博覽會"
3267,"Eco Expo Asia - International Trade Fair on Environmental Protection","Eco Expo Asia - International Trade Fair on Environmental Protection"
3268,"CAFE ASIA","CAFE ASIA"
3269,"MEDLAB Asia Pacific","MEDLAB Asia Pacific"
3270,"Singapore International Book Fair","Singapore International Book Fair新加坡國際書展"
3271,"MIPEL - International Leather Goods Market (Fall)","MIPEL - International Leather Goods Market (Fall)"
3272,"GOLF EUROPE - International Trade Fair for Golf","GOLF EUROPE - International Trade Fair for Golf德國國際高爾夫運動用品展"
3273,"Internationale Grune Woche Berlin - International Green Week Berlin - Exhibition for the Food Industry, Agriculture and Horticulture","Internationale Grune Woche Berlin - International Green Week Berlin - Exhibition for the Food Industry, Agriculture and Horticulture"
3274,"IAW - International Trade Fair for Retail Promotions and Imports","IAW - International Trade Fair for Retail Promotions and Imports"
3275,"the Rental Show","the Rental Show"
3276,"AES Convention","AES Convention"
3277,"HTS Home Textiles Sourcing","HTS Home Textiles Sourcing"
3278,"HELI-EXPO - Annual Meeting of the Helicopter Association International with Exhibition","HELI-EXPO - Annual Meeting of the Helicopter Association International with Exhibition"
3279,"APS Annual Meeting","APS Annual Meeting"
3280,"Portland Tabletop Show ","Portland Tabletop Show "
3281,"EASA's Convention & Exhibition","EASA's Convention & Exhibition"
3282,"ALA - American Library Association Annual Conference","ALA - American Library Association Annual Conference"
3283,"GJX - Gem & Jewelry Exchange","GJX - Gem & Jewelry Exchange"
3284,"H+FB - HEALTH + FITNESS BUSINESS EXPO","H+FB - HEALTH + FITNESS BUSINESS EXPO拉斯維加斯健身器材展"
3285,"EDUCATIONSHOW - EDUCATING & INSPIRING MINDS","EDUCATIONSHOW - EDUCATING & INSPIRING MINDS"
3286,"January Furniture Show (NEC)","January Furniture Show (NEC)"
3287,"The Commercial Vehicle Show ","The Commercial Vehicle Show "
3288,"ERA-EDTA Congress United Kindom","ERA-EDTA Congress United Kindom"
3289,"kbb - kitchens bedrooms bathrooms","kbb - kitchens bedrooms bathrooms"
3290,"Packaging Innovations London","Packaging Innovations London"
3291,"RAILTEX - International Exhibition of Railway Equipment, Systems and Services","RAILTEX - International Exhibition of Railway Equipment, Systems and Services"
3292,"China Sourcing Fair - Mobile Electronics(Spring)","China Sourcing Fair - Mobile Electronics(Spring)"
3293,"China Sourcing Fair :Mobile & Wireless(Spring)","China Sourcing Fair :Mobile & Wireless(Spring)"
3294,"TecnoMultimedia InfoComm - Colombia","TecnoMultimedia InfoComm - Colombia"
3295,"PLASTEX - International Plactics Exhibition","PLASTEX - International Plactics Exhibition"
3296,"Book Expo Thailand ","Book Expo Thailand "
3297,"COSMEX - ASEAN's Only Exhibition on Cosmetic Manufacturing, Processing Technologies, packaging, Labeling and Contract Manufacturing Serives","COSMEX - ASEAN's Only Exhibition on Cosmetic Manufacturing, Processing Technologies, packaging, Labeling and Contract Manufacturing Serives"
3298,"GBR EXPO ASIA - GREEN BUILDING & RETROFITS EXPO ASIA (International Exhibition & Conference on Green Building & Retrofits)","GBR EXPO ASIA - GREEN BUILDING & RETROFITS EXPO ASIA (International Exhibition & Conference on Green Building & Retrofits)"
3299,"IRC - International Rice Congress","IRC - International Rice Congress"
3300,"NEPCON THAILAND","NEPCON THAILAND泰國國際電子生產設備暨微電子展"
3301,"PHARMEX ASIA","PHARMEX ASIA"
3302,"Secutech ASEAN - International Trade Fair Security, Fire and Safety","Secutech ASEAN - International Trade Fair Security, Fire and Safety"
3303,"APOA / RCOST - THAILAND","APOA / RCOST - THAILAND"
3304,"InterAGRO - Internationale Landwirtschaftsausstellung","InterAGRO - Internationale Landwirtschaftsausstellung"
3305,"EXPOMINA PERU","EXPOMINA PERU"
3306,"Internacional Expo Detalles Pepu","Internacional Expo Detalles Pepu"
3307,"SOGEX - Sarawak Oil  & Gas Expo","SOGEX - Sarawak Oil  & Gas Expo"
3308,"APOC - Asian Pacific Orthodontic Congress","APOC - Asian Pacific Orthodontic Congress"
3309,"AES Expo - Asia Esthetic & Skincare Exposition","AES Expo - Asia Esthetic & Skincare Exposition"
3310,"AFLAS - Asian Federation of Laboratory Animal Science Associations","AFLAS - Asian Federation of Laboratory Animal Science Associations"
3311,"Aseanwood - Woodtech - Asean International Woodworking Machinery, Timber Processing & Furniture Manufacturing Supplies Exhibition & Conference","Aseanwood - Woodtech - Asean International Woodworking Machinery, Timber Processing & Furniture Manufacturing Supplies Exhibition & Conference"
3312,"Asian Utility Week - Malaysia","Asian Utility Week - Malaysia"
3313,"Buildtech - Malaysia International Building Materials & Construction Technology Exhibition","Buildtech - Malaysia International Building Materials & Construction Technology Exhibition"
3314,"Comic Fiesta","Comic Fiesta"
3315,"FIG International Congress","FIG International Congress"
3316,"M-PLAS - International Plastics and Rubber Trade Fair for Malaysia","M-PLAS - International Plastics and Rubber Trade Fair for Malaysia"
3317,"POWER - GEN Asia (Renewable Energy World - Asia) - The Global Power Generation Exhibition & Conference","POWER - GEN Asia (Renewable Energy World - Asia) - The Global Power Generation Exhibition & Conference"
3318,"SCORE - Sports, Competition, Outdoor Recreation Expo","SCORE - Sports, Competition, Outdoor Recreation Expo"
3319,"IMT - International Machine Tools Exhibition","IMT - International Machine Tools Exhibition"
3320,"Broadband World Forum","Broadband World Forum"
3321,"ERA-EDTA Congress (Amsterdam)","ERA-EDTA Congress (Amsterdam)"
3322,"EU PVSEC-European PV Solar Energy Conference and Exhibition","EU PVSEC-European PV Solar Energy Conference and Exhibition"
3323,"KINGPINS SHOW, AMSTERDAM (May)","KINGPINS SHOW, AMSTERDAM (May)"
3324,"Insights-X","Insights-X"
3325,"ITSA - IT Security Expo and Congress","ITSA - IT Security Expo and Congress"
3326,"Kanumesse + SUP expo - The International Paddle Sports Trade Show & Business Forum","Kanumesse + SUP expo - The International Paddle Sports Trade Show & Business Forum"
3327,"COMPOSITES EUROPE - European Trade Fair & Forum for Composites, Technology and Applications","COMPOSITES EUROPE - European Trade Fair & Forum for Composites, Technology and Applications"
3328,"International Suppliers Fair ","International Suppliers Fair "
3329,"FOOD & HOTEL MYANMAR - The International Exhibition for Food & Drink, Hotel, Restaurant, Bakery & Food Service Equipment, Supplies & Services","FOOD & HOTEL MYANMAR - The International Exhibition for Food & Drink, Hotel, Restaurant, Bakery & Food Service Equipment, Supplies & Services"
3330,"Electronika Expo - Latin American Electronics Expo","Electronika Expo - Latin American Electronics Expo"
3331,"EXPO RUJAC - Automotive-Parts and Spare Equipment Exhibition","EXPO RUJAC - Automotive-Parts and Spare Equipment Exhibition"
3332,"WOC - World Ophthalmology Congress (Mexico)","WOC - World Ophthalmology Congress (Mexico)"
3333,"EXPOMAQ - Industrial Machinery Trade Show","EXPOMAQ - Industrial Machinery Trade Show墨西哥國際工業機械展"
3334,"SAPICA - National Shoe Fair","SAPICA - National Shoe Fair"
3335,"TecnoMultimedia InfoComm Mexico ","TecnoMultimedia InfoComm Mexico "
3336,"NILE CHEMEX PLAST","NILE CHEMEX PLAST"
3337,"AAHKS Annual Meeting (American Association of Hip and Knee Surgeons)","AAHKS Annual Meeting (American Association of Hip and Knee Surgeons)"
3338,"International Test Conference","International Test Conference"
3339,"Dairy-Deli-Bake Expo","Dairy-Deli-Bake Expo"
3340,"International Quilt Market Houston","International Quilt Market Houston"
3341,"FDIC - Fire Department Instructors Conference","FDIC - Fire Department Instructors Conference"
3342,"China Foof & Drinks Fair (Autumn)()","China Foof & Drinks Fair (Autumn)全國糖酒商品交易會(秋季)"
3343,"China Import Expo (Kunshan)()","China Import Expo (Kunshan)中國(昆山)品牌產品進口交易會"
3344,"Harbin Asia Pacific Beauty Salon Cosmetics Expo","Harbin Asia Pacific Beauty Salon Cosmetics Expo哈爾濱亞太美容美髮化妝品博覽會"
3345,"Beauty Expo Korea","Beauty Expo Korea"
3346,"ASD Market Week (Autumn) (ASD )","ASD Market Week (Autumn)美國拉斯維加斯綜合商品展 (ASD 秋季)"
3347,"Shenzhen International Vape Expo","Shenzhen International Vape Expo深圳國際電子菸展覽會"
3348,"EXPOZOO - Pet Supply Exhibition","EXPOZOO - Pet Supply Exhibition"
3349,"GTC China - Gpu Technology Conference ","GTC China - Gpu Technology Conference "
3350,"OCP Summit-Open Compute Project Summit ","OCP Summit-Open Compute Project Summit "
3351,"DatacenterDynamics Europe - Zettastructure","DatacenterDynamics Europe - Zettastructure"
3352,"China (Shenzhen) International Cultural Industries Fair (ICIF)","China (Shenzhen) International Cultural Industries Fair (ICIF)深圳國際文化產業博覽交易會"
3353,"Stockholm Furniture Fair - Internationale schwedische Mobel- und Beleuchtungsmesse","Stockholm Furniture Fair - Internationale schwedische Mobel- und Beleuchtungsmesse"
3354,"International Apparel & Textile Fair","International Apparel & Textile Fair"
3355,"Fastener Fair India New Delhi - Exhibition for Fastener and Fixing Technology","Fastener Fair India New Delhi - Exhibition for Fastener and Fixing Technology印度新德里螺絲展"
3356,"IACP - Annual International Association of Chiefs of Police Conference and Law Enforcement Education and Technology Exposition","IACP - Annual International Association of Chiefs of Police Conference and Law Enforcement Education and Technology Exposition"
3357,"The Canadian Coffee & Tea Show ","The Canadian Coffee & Tea Show "
3358,"SCAE World of Coffee,  Hungary","SCAE World of Coffee,  Hungary"
3359,"China Tianjin Investment and Trade Fair & PECC International Trade and Investment FairPECC","China Tianjin Investment and Trade Fair & PECC International Trade and Investment Fair中國天津投資貿易洽談會暨PECC國際貿易投資博覽會"
3360,"IPAS - International Police,Safety & Security Equipment Exhibition","IPAS - International Police,Safety & Security Equipment Exhibition"
3361,"MMT - Myanmar Manufacturing Equipment, Components & Engineering Technology Exhibition","MMT - Myanmar Manufacturing Equipment, Components & Engineering Technology Exhibition緬甸國際工業製造週"
3362,"CMS - Cleaning. Management. Services. ","CMS - Cleaning. Management. Services. "
3363,"CIMIF CamboToolware - Cambodia International Hardware and Tools Fair","CIMIF CamboToolware - Cambodia International Hardware and Tools Fair"
3364,"International Exhibition VIETBUILD HANOI - PhaseIII (November) ","International Exhibition VIETBUILD HANOI - PhaseIII (November) "
3365,"PROPAK WEST AFRICA -PACKAGING, PROCESSING, PRINTING, PLASTICS","PROPAK WEST AFRICA -PACKAGING, PROCESSING, PRINTING, PLASTICS"
3366,"Agri Cambodia - International Exhibition & Conference on Agriculture for Cambodia","Agri Cambodia - International Exhibition & Conference on Agriculture for Cambodia"
3367,"CIMIF CamboAgrotek - Cambodia International Agriculture Techniques & Equipment Exhibition","CIMIF CamboAgrotek - Cambodia International Agriculture Techniques & Equipment Exhibition"
3368,"Myanmar Agrotek Foodtek - Myanmar Int'l Agriculture & Food Industrial Exhibition","Myanmar Agrotek Foodtek - Myanmar Int'l Agriculture & Food Industrial Exhibition"
3369,"LAOBUILD-International Building and Construction Exhibition","LAOBUILD-International Building and Construction Exhibition寮國國際建材及營建設備展"
3370,"Cosmo Tech Expo India","Cosmo Tech Expo India"
3371,"Cosmetic Business Poland - Exhibition of the Cosmetics Supplying Industry","Cosmetic Business Poland - Exhibition of the Cosmetics Supplying Industry"
3372,"PREVIEWIN DAEGU","PREVIEWIN DAEGU"
3373,"Southern Manufacturing & Electronics","Southern Manufacturing & Electronics"
3374,"Atlanta Shoe Market","Atlanta Shoe Market"
3375,"ESSEN MOTOR SHOW - Automobile / Motorsport /Tuning / Classics / Show & Action","ESSEN MOTOR SHOW - Automobile / Motorsport /Tuning / Classics / Show & Action"
3376,"HPC for Wall Street-Cloud & Data Centers Show & Conference","HPC for Wall Street-Cloud & Data Centers Show & Conference"
3377,"THE TRADING SHOW","THE TRADING SHOW"
3378,"Semicon Russia","Semicon Russia"
3379,"DISTREE APAC","DISTREE APAC"
3380,"UAV Expo - Shenzhen International Unmanned Aerial Vehicle Expo","UAV Expo - Shenzhen International Unmanned Aerial Vehicle Expo深圳國際無人機展覽會"
3381,"Paris Healthcare Week ","Paris Healthcare Week "
3382,"Vision Expo West - International Vision Exposition and Conference","Vision Expo West - International Vision Exposition and Conference"
3383,"Holland Koi Show","Holland Koi Show"
3384,"WIN EURASIA Metalworking","WIN EURASIA Metalworking土耳其金屬加工暨機械零件展"
3385,"INCHEM - International Trade Fair for Chemical and Process Engineering","INCHEM - International Trade Fair for Chemical and Process Engineering"
3386,"Vietnam PrintPack Foodtech","Vietnam PrintPack Foodtech"
3387,"ICE USA - International Converting Exhibition","ICE USA - International Converting Exhibition"
3388," Auto Guangzhou - China (Guangzhou) International Automobile Exhibition()"," Auto Guangzhou - China (Guangzhou) International Automobile Exhibition中國(廣州)國際汽車展覽會"
3389,"BWT EXPO - Shanghai Building Water , Water Treatment Technology and  Equipment Expo -","BWT EXPO - Shanghai Building Water , Water Treatment Technology and  Equipment Expo 中國建築水展-上海建築給排水水處理技術及設備展覽會"
3390,"China (Shanghai) International Printing Industry Expo","China (Shanghai) International Printing Industry Expo中國上海國際印花工業展覽會"
3391,"China Aid - China International Exhibition of Senior Care Rehabilitation Medicine and Healthcare ","China Aid - China International Exhibition of Senior Care Rehabilitation Medicine and Healthcare 中國國際養老及康復醫療博覽會"
3392,"China Joy - China Digital Entertainment Expo & Conference","China Joy - China Digital Entertainment Expo & Conference中國國際數碼互動娛樂展覽會"
