"
千億車業( YAMAHA )



", ,暫不提供員工人數,KeyError,KeyError,台中市太平區宜昌路391號地圖,汽機車維修,KeyError
"
喬雋企業社



",暫不提供電話 ,10 人,62990283,KeyError,台南市東區崇德七街30巷47號地圖,建材／傢俱零售業,10萬元
"
三元韓式花園餐廳



", ,暫不提供員工人數,KeyError,http://www.samwon.com.tw,台北市內湖區瑞光路188巷43號(台北內湖科技園區)地圖,餐廳／餐館,KeyError
"
歐培拉餐坊



", ,暫不提供員工人數,KeyError,KeyError,台南市中西區大埔街30號地圖,餐廳／餐館,KeyError
"
水波種畜場



", ,20 人,KeyError,KeyError,台南市白河區新厝仔71之115號地圖,農事／畜牧相關,KeyError
"
意識沙龍 IS SALON



", ,5 人,38697400,KeyError,高雄市新興區中山一路6之15號地圖,美容╱美體相關,KeyError
"
新當代牙醫診所



",暫不提供電話 ,60 人,KeyError,http://modern-implant.com.tw/,桃園市中壢區民權路175號地圖,診所,KeyError
"
雅偲牙醫診所



", ,暫不提供員工人數,KeyError,http://www.arsdentclinic.com/,台北市中正區館前路2號6樓地圖,診所,KeyError
"
雍坤工程有限公司



", ,5 人,KeyError,KeyError,高雄市新興區和平一路317號地圖,土木工程,1600萬元
"
永健護理之家



", ,10 人,KeyError,http://www.lnhcare.com/ponet/front/bin/cglist.phtml?category=131737,高雄市三民區九如一路245號地圖,護理之家／安養中心,100萬元
"
安泰專業藥局



", ,暫不提供員工人數,25772236,KeyError,高雄市大寮區鳳林三路835號地圖,藥局,KeyError
"
梅村大眾食堂有限公司( 梅村日本料理 )



", ,20 人,KeyError,http://store.umemura.com.tw,台北市中正區衡陽路74號地圖,餐廳／餐館,KeyError
"
上順旅行社股份有限公司台南分公司



", ,暫不提供員工人數,KeyError,http://www.fantasy-tours.com,台南市歸仁區民生北街36號地圖,旅遊服務,KeyError
"
私立培利安文理短期補習班(培利安文教機構)



", ,10 人,KeyError,KeyError,基隆市中正區新豐街488之3號2樓地圖,補習班、安親／才藝班,KeyError
"
胡田和里家股份有限公司



", ,暫不提供員工人數,KeyError,KeyError,台北市信義區基隆路二段13號1樓地圖,食品什貨批發、食品什貨零售,KeyError
"
台灣橄欖生技股份有限公司



", ,12 人,12804664,http://www.misterolive.com.tw/CenterPage_Hi178?y_SketchName=Sketch1-1_Hi178,新竹縣寶山鄉油田村三峰路一段88號地圖,農事／畜牧相關,6720萬元
"
內埔保齡球館(內埔運動器材行)



", ,暫不提供員工人數,17511104,KeyError,屏東縣內埔鄉光明路270號地圖,休閒服務,500萬元
"
永裕空調工程有限公司



", ,暫不提供員工人數,KeyError,KeyError,暫不提供地址,空調╱水機電工程、建物裝修╱裝潢,KeyError
"
梁季餐飲店( 梁季健康小火鍋 )



", ,暫不提供員工人數,KeyError,KeyError,新北市板橋區文化路一段188巷20號(近新埔捷運站2號出口)地圖,餐廳／餐館,KeyError
"
華夏科技大學



", ,暫不提供員工人數,33505804,http://www.hwh.edu.tw,新北市中和區工專路111號地圖,大專校院教育事業,KeyError
"
汎友交通有限公司



", ,暫不提供員工人數,KeyError,http://www.fanyou.com.tw/home.html,桃園市新屋區高鐵南路六段792巷17號地圖,汽車貨運,KeyError
"
藝品牙醫診所



", ,暫不提供員工人數,KeyError,https://www.facebook.com/yipindentist/,桃園市桃園區中寧街3號1樓地圖,診所,KeyError
"
鍾婦產科診所( 鍾馨醫美診所 )



", ,暫不提供員工人數,KeyError,http://www.dr-jong.com.tw/,新北市永和區福和路84號地圖,診所,KeyError
"
宏曜汽車材料行



", ,暫不提供員工人數,KeyError,KeyError,台北市內湖區成功路二段10號地圖,汽機車／相關用品零售,KeyError
"
開元護理之家



", ,暫不提供員工人數,KeyError,http://www.5858837.hos.tw,台南市善化區成功路266巷25號地圖,護理之家／安養中心,KeyError
"
東濬營造有限公司



", ,暫不提供員工人數,KeyError,KeyError,高雄市仁武區仁忠路176號2樓地圖,土木工程,9000萬元
"
旺朔食品企業社



", ,暫不提供員工人數,KeyError,KeyError,新北市板橋區僑中一街124巷62號之20地圖,儲配╱運輸物流、陸上運輸輔助、農／畜／水產品批發,KeyError
"
圓情居身心靈診所



", ,暫不提供員工人數,KeyError,http://oppors.com,台中市南屯區大墩十一街342號1樓地圖,診所,KeyError
"
日揚國際貿易有限公司



",暫不提供電話 ,5 人,53762885,KeyError,桃園市龍潭區黃唐里福龍路二段地圖,國際貿易,100萬元
"
泰晟發營造股份有限公司



", ,暫不提供員工人數,KeyError,KeyError,彰化縣鹿港鎮自立街28號地圖,其它營造,KeyError
"
來來海鮮餐廳



", ,暫不提供員工人數,KeyError,KeyError,高雄市前鎮區正勤路33號地圖,餐廳／餐館,20萬元
"
(詩威特埔心店)麗盈有限公司(刊期已經結束)



",KeyError,暫不提供員工人數,KeyError,http://www.switer.com.tw/index.htm,桃園市楊梅區文化街318號地圖,美容╱美體相關,KeyError
"
私立茁壯園文理語文短期補習班



", ,8 人,KeyError,http://www.neutron-school.com.tw/,新北市中和區民生街8號3樓地圖,補習班,KeyError
"
慕恩診所



",暫不提供電話 ,暫不提供員工人數,KeyError,KeyError,高雄市楠梓區高楠公路1762號地圖,診所,KeyError
"
紅葉現炒(紅葉食品行)



", ,10 人,26991809,KeyError,台中市梧棲區臺灣大道八段699號B2(紅葉現炒)地圖,餐廳／餐館,100萬元
"
松懋營造工程有限公司



", ,30 人,KeyError,KeyError,彰化縣鹿港鎮鹿和路一段377巷3號地圖,土木工程,4500萬元
"
佳紡國際貿易有限公司



", ,暫不提供員工人數,25125668,http://www.grandetex.com.tw/,新北市汐止區大同路一段239號10樓地圖,國際貿易,KeyError
"
桃園市私立育佳幼兒園



", ,25 人,KeyError,http://www.jade-kids.com.tw/,桃園市蘆竹區文中路一段1號(近桃園市)地圖,學前教育事業,KeyError
"
冉冉品牌整合行銷有限公司( RenRen Fashion )



",暫不提供電話 ,5 人,KeyError,KeyError,台中市北屯區四平路238巷21號地圖,婚紗服務、攝影沖印服務,300萬元
"
新世紀眼科診所



", ,10 人,KeyError,KeyError,台南市北區成功路442號地圖,診所,100萬元
"
(大上海火鍋城七賢店)川香味麻辣鍋店



", ,暫不提供員工人數,57990018,http://www.dashanghai.com.tw,高雄市前金區七賢二路176號1樓地圖,餐廳／餐館,KeyError
"
台北市私立卡爾維德幼兒園



", ,20 人,KeyError,KeyError,台北市內湖區康寧路三段16巷35號地圖,學前教育事業,1000萬元
"
寒軒美饌會館股份有限公司(刊期已經結束)



",KeyError,暫不提供員工人數,KeyError,http://www.han-hsien.com.tw/ym/,高雄市三民區陽明路201號地圖,餐廳／餐館,KeyError
"
伯享生技股份有限公司



", ,暫不提供員工人數,KeyError,http://www.persnam.com.tw,高雄市岡山區岡燕路501號地圖,食品什貨零售、國際貿易,KeyError
"
震達通運股份有限公司



", ,暫不提供員工人數,KeyError,KeyError,高雄市前鎮區漁港北三路18號2樓地圖,汽車貨運,KeyError
"
永旭物業管理顧問有限公司



", ,暫不提供員工人數,27874168,KeyError,新北市樹林區佳園路二段83號地圖,儲配╱運輸物流,KeyError
"
謝贏毅建築師事務所



", ,10 人,KeyError,KeyError,台南市永康區永華路32巷25號地圖,建築設計、室內設計、建築╱工程技術服務,600萬元
"
佳欣國際幼兒學校(小港園/路竹園/美術館園)



", ,55 人,KeyError,http://jiashin3.ieschool.com.tw/,高雄市湖內區東方路45巷36弄9號地圖,學前教育事業,2000萬元
"
元合喬風味涮涮鍋



", ,本公司未公佈員工數,57937632,KeyError,高雄市鼓山區富農路308號地圖,餐廳／餐館,KeyError
"
嘉義縣私立協志高級工商職業學校



", ,暫不提供員工人數,KeyError,http://www.ccivs.cyc.edu.tw,嘉義縣民雄鄉東榮村建國路二段285巷11號地圖,職業學校教育事業,KeyError
"
統一超商元坊加盟店(天淇商行)



",暫不提供電話 ,暫不提供員工人數,KeyError,KeyError,"新北市永和區保安路134,136號1樓地圖",量販流通相關,KeyError
"
文水藝文事業有限公司



", ,暫不提供員工人數,KeyError,http://www.wenshui.com.tw/,台北市中山區南京東路二段124號9樓地圖,餐廳／餐館、文創／藝術服務,KeyError
"
永慶不動產屏東潮州興隆加盟店( 世興房屋有限公司 )



", ,暫不提供員工人數,54788743,KeyError,屏東縣潮州鎮永春里興隆路97號1樓地圖,不動產經營／開發,KeyError
"
康爾牙醫診所



", ,10 人,KeyError,http://www.grace-dent.com/,桃園市八德區義勇街100號地圖,診所,KeyError
"
捷順保全股份有限公司



", ,101 人,KeyError,KeyError,台中市北區東光六街20之3號地圖,保全樓管相關,4000萬元
"
福頂食品股份有限公司



", ,30 人,54097826,KeyError,台南市關廟區南雄路一段516巷26號地圖,農事／畜牧相關,KeyError
"
皇家金宸大飯店股份有限公司



", ,暫不提供員工人數,KeyError,http://www.royalgoldhotel.com/,高雄市鳳山區國泰路一段288號地圖,飯店／旅館,KeyError
"
台灣希森美康股份有限公司



", ,100 人,KeyError,http://www.sysmex.co.jp/en/,暫不提供地址,其它醫療保健相關,KeyError
"
依蓓有限公司



", ,暫不提供員工人數,KeyError,KeyError,台北市大安區忠孝東路四段60號7樓地圖,美容╱美體相關,KeyError
"
安禾旅館股份有限公司(刊期已經結束)



",KeyError,15 人,24645620,http://www.anhohotel.com.tw,宜蘭縣羅東鎮站前北路29號地圖,飯店／旅館,KeyError
"
中友交通企業股份有限公司



", ,暫不提供員工人數,KeyError,http://www.busnet.com.tw,新北市五股區凌雲路二段3號地圖,汽車貨運,KeyError
"
祥玉餐飲企業



", ,暫不提供員工人數,09281993,http://shiangyu.myweb.hinet.net/,暫不提供地址,餐廳／餐館,KeyError
"
合力昇企業社



", ,5 人,26612336,KeyError,桃園市八德區永豐里開隆街41巷9之3號地圖,機械器具批發,180萬元
"
冠九國際股份有限公司( 懷恩謢理之家/懷恩牙醫診所 )



", ,暫不提供員工人數,55882007,https://www.facebook.com/hwaiendental/?fref=ts,新竹市東區北大路325號5樓地圖,診所、動物醫院、護理之家／安養中心,KeyError
"
裕旻機電技術顧問股份有限公司



", ,20 人,KeyError,KeyError,高雄市仁武區八德西路368號地圖,空調╱水機電工程、管線╱管道工程相關,500萬元
"
永豐企業社.



", ,暫不提供員工人數,KeyError,KeyError,新竹縣新豐鄉中崙村8鄰266之16號地圖,建物裝修╱裝潢,KeyError
"
佰合鮮花批發廣場



", ,5 人,KeyError,KeyError,高雄市鳳山區五甲一路451號(鳳農市場)地圖,農藝／園藝相關,KeyError
"
新北市私立熊堡托嬰中心



", ,10 人,KeyError,http://bear-baby.52baby.com.tw/,新北市永和區保福路二段16巷2號1樓地圖,學前教育事業,100萬元
"
連泰室內裝修有限公司



", ,12 人,KeyError,KeyError,台中市西屯區惠安巷31之5號地圖,建物裝修╱裝潢,KeyError
"
翰品牙醫診所



",暫不提供電話 ,暫不提供員工人數,KeyError,KeyError,新北市林口區中山路190號地圖,診所,KeyError
"
新林診所



",暫不提供電話 ,暫不提供員工人數,KeyError,KeyError,新北市林口區忠孝路地圖,診所,KeyError
"
彰化縣私立精誠高級中學



", ,暫不提供員工人數,KeyError,http://www.cchs.chc.edu.tw,彰化縣彰化市林森路200號地圖,其它教育服務業,KeyError
"
古早味旅行社有限公司



", ,10 人,KeyError,http://www.goodwelltravel.com,台北市中山區長安東路二段31號6樓之5地圖,旅遊服務,800萬元
"
高雄宏福中醫診所



", ,暫不提供員工人數,KeyError,http://www.horngsin.com/web/item.asp?id=19&category;=b6ea9d2a4b6b2d0,高雄市左營區自由四路1號地圖,診所,KeyError
"
木槿花韓式食堂



", ,暫不提供員工人數,KeyError,KeyError,高雄市三民區明吉路11號地圖,餐廳／餐館,KeyError
"
竟呈企業有限公司( WP-300泰美力防水材料 )



", ,15 人,KeyError,KeyError,台北市信義區福德街84巷7之1號1樓地圖,建築工程,1100萬元
"
卓玉室內裝修設計有限公司( 卓玉設計 )



",暫不提供電話 ,暫不提供員工人數,KeyError,https://zh-tw.facebook.com/卓玉室內設計-615239125242036/,新竹縣竹北市縣政九路62號9樓(竹北家樂福對面)地圖,室內設計,KeyError
"
迪卡蜜洛藝術美甲沙龍館



",暫不提供電話 ,暫不提供員工人數,KeyError,KeyError,新竹縣竹北市成功九街85號地圖,美容╱美體相關,KeyError
"
嘉德創資源股份有限公司



", ,100 人,KeyError,http://www.kcr-metal.com.tw,桃園市觀音區環科路231號地圖,環境衛生／污染防治相關,9億7570萬元
"
多維傳媒股份有限公司( 多維TW )



",暫不提供電話 ,暫不提供員工人數,KeyError,http://www.dwnews.com,台北市中山區建國北路一段96號3樓之1地圖,新聞出版,KeyError
"
大葉產後護理之家



", ,暫不提供員工人數,KeyError,http://www.dayehmommy.com.tw/,台北市內湖區行善路351號11樓地圖,護理之家／安養中心,KeyError
"
右聚企業有限公司



", ,15 人,KeyError,KeyError,桃園市桃園區大原路22巷88之28號地圖,建築工程,1000萬元
"
新和營造有限公司



", ,暫不提供員工人數,KeyError,KeyError,桃園市楊梅區新農街64巷2之2號地圖,建築工程,KeyError
"
超悠旅行社股份有限公司新竹分公司( 頂尖旅遊 )



", ,10 人,KeyError,http://www.summittour.com.tw/,新竹縣竹北市三民路536號2樓地圖,旅遊服務,KeyError
"
向天圳休閒育樂有限公司( 悠森境渡假村 )



", ,10 人,54814566,http://www.youseevilla.com.tw/,南投縣魚池鄉大林村金天巷42之1號地圖,飯店／旅館,KeyError
"
廣三崇光國際開發股份有限公司



",暫不提供電話 ,暫不提供員工人數,KeyError,http://www.kssogo.com.tw,台中市西區臺灣大道二段459號地圖,百貨相關,KeyError
"
金鑫小客車租賃有限公司



",暫不提供電話 ,暫不提供員工人數,KeyError,http://www.limolimo88.com/,桃園市桃園區國強二街277巷1弄16號地圖,汽車客運,KeyError
"
高雄市私立欣容幼兒園



", ,暫不提供員工人數,36623516,KeyError,高雄市岡山區本洲一街75巷11號地圖,學前教育事業,KeyError
"
詩曼妮自然生活精油SPA美容館( 詩曼妮自然生活精油SPA會館館 )



", ,暫不提供員工人數,KeyError,KeyError,台中市南屯區向心路22號地圖,美容╱美體相關,KeyError
"
巨彩室內裝修工程有限公司



", ,暫不提供員工人數,24674624,KeyError,高雄市鳳山區鎮北北路22之6號地圖,建物裝修╱裝潢,KeyError
"
慶福國際健康服務股份有限公司



",暫不提供電話 ,300 人,KeyError,KeyError,"大洋洲其它地區薩摩亞First &Grand; Floors NPF Building , Beach Road , Apia地圖",護理之家／安養中心,KeyError
"
立群文教機構



", ,10 人,KeyError,KeyError,高雄市鳳山區新富路226號地圖,補習班,110萬元
"
福宮通商股份有限公司(台北總公司)



", ,33 人,04434773,http://www.fullbright.com.tw,新北市中和區連城路258號3樓之3(遠東世紀廣場I棟)(遠東世紀廣場科學園區)地圖,其它零售業,6000萬元
"
樂達國際企業社( 樂達整合行銷 )



", ,30 人,KeyError,KeyError,暫不提供地址,美髮相關、美容╱美體相關,KeyError
"
味新企業有限公司



", ,暫不提供員工人數,KeyError,http://www.wei-shing.com.tw/,高雄市小港區中安路520號地圖,食品什貨零售,KeyError
"
善本整合行銷有限公司



", ,暫不提供員工人數,KeyError,https://zh-tw.facebook.com/善本整合行銷有限公司-234400663262823/,台北市南港區忠孝東路七段512號4樓地圖,廣告行銷公關,KeyError
"
德芬渡假旅館有限公司



", ,2 人,53817214,http://down-home.com.tw/about.html,澎湖縣白沙鄉吉貝村吉貝189之12號地圖,飯店／旅館,10萬元
"
台中市私立天使家園托嬰中心



", ,暫不提供員工人數,KeyError,KeyError,台中市南屯區三和街16號1、2樓地圖,學前教育事業,KeyError
"
日妍化粧品股份有限公司



",暫不提供電話 ,60 人,KeyError,http://www.azuren.com.tw/,新北市永和區保生路1號4樓地圖,藥品／化妝品／清潔用品零售、百貨相關,4000萬元
"
雅斯緹國際生技股份有限公司



", ,20 人,KeyError,KeyError,台北市信義區基隆路二段189號11樓之1地圖,貿易代理商,1000萬元
"
愛兒幼兒園



", ,7 人,KeyError,KeyError,台南市永康區龍國街387號地圖,學前教育事業,KeyError
"
私立銘傳大學



", ,暫不提供員工人數,KeyError,http://www.mcu.edu.tw,台北市士林區中山北路五段250號  私立銘傳大學地圖,大專校院教育事業,KeyError
"
濟鴻室內裝修設計工程有限公司( GI. HOME )



", ,暫不提供員工人數,KeyError,KeyError,台北市內湖區環山路二段11號地圖,室內設計,KeyError
"
賓群汽車有限公司



", ,暫不提供員工人數,KeyError,KeyError,新北市泰山區中港西路168號地圖,汽機車／相關用品零售、汽機車維修,KeyError
"
瀚豐泰建設有限公司



", ,60 人,KeyError,KeyError,高雄市苓雅區民權一路95號地圖,土木工程,2500萬元
"
汎達股份有限公司



", ,50 人,KeyError,KeyError,台北市內湖區陽光街351號3樓地圖,船務代理、貨運承攬,1000萬元
"
台中市私立西雅圖幼兒園



", ,10 人,KeyError,http://www.seattlekindergarten.com.tw,台中市南區南昌街55號地圖,學前教育事業,500萬元
"
霏吉芝美甲店



",暫不提供電話 ,暫不提供員工人數,KeyError,KeyError,台北市大安區忠孝東路四段97號4樓之11(頂好名店城內)地圖,美容╱美體相關,KeyError
"
麗京棧酒店_麗京國際旅館管理顧問股份有限公司



", ,100 人,54730089,http://www.hotel-intrendy.com/,新北市泰山區新北大道七段36號地圖,飯店／旅館,5000萬元
"
哇烤碳烤牛排



", ,暫不提供員工人數,KeyError,KeyError,高雄市小港區宏平路332之1號地圖,餐廳／餐館,KeyError
"
遠龍國際旅行社股份有限公司



", ,暫不提供員工人數,52813416,KeyError,台北市中山區天津街63號7樓地圖,旅遊服務,KeyError
"
臺中市私立哈利波特文理珠心算短期補習班



",暫不提供電話 ,暫不提供員工人數,KeyError,KeyError,台中市霧峰區萊園路25之7號地圖,補習班,KeyError
"
有間燒烤-南勢角店(勝榮小吃店)



", ,15 人,KeyError,https://sites.google.com/site/ug888168/nsj,新北市中和區興南路一段85巷8號地圖,餐廳／餐館,KeyError
"
高雄市私立小天使幼兒園



", ,暫不提供員工人數,KeyError,http://school.topschool.com.tw/parten/r16/index.asp?sc=sc200711300001,高雄市左營區文敬路66號地圖,學前教育事業,KeyError
"
Miu Miu hair salon



", ,11 人,26627318,https://www.facebook.com/miu-miu-髮設計-107403432705176/,桃園市桃園區國強一街212 號地圖,美髮相關,KeyError
"
晨老爹早餐店



", ,5 人,29481267,KeyError,新北市三重區三民街323號地圖,早餐店,KeyError
"
美達居家護理所



",暫不提供電話 ,暫不提供員工人數,KeyError,https://www.pixnet.net/blog/profile/yk0405,新北市新店區寶橋路48號9樓之3地圖,其它醫療保健相關,KeyError
"
環球兒童運動學院



", ,80 人,28458204,http://www.kidsports.com.tw,台北市內湖區星雲街150巷32號B1地圖,運動服務,KeyError
"
力仲有限公司



", ,10 人,24786297,KeyError,台北市中山區中山北路一段83巷36號10樓之2地圖,貿易代理商,100萬元
"
新綠牙醫診所



", ,10 人,KeyError,KeyError,新竹縣竹北市文興路一段188號地圖,診所,100萬元
"
東森建設實業股份有限公司( 東森建設實業 品味時尚建築  傳承家庭幸福 )



", ,暫不提供員工人數,66266901,KeyError,新北市新莊區新北大道三段5號15樓之6、之7地圖,建築╱工程技術服務,2億元
"
私立龍騰文理短期補習班



", ,暫不提供員工人數,KeyError,KeyError,台中市烏日區興祥街90巷35號地圖,補習班,KeyError
"
宜兒樂企業有限公司( 宜兒樂育子園 )



", ,暫不提供員工人數,KeyError,KeyError,高雄市橋頭區大學南路1號地圖,百貨相關,KeyError
"
勝威交通企業有限公司



", ,暫不提供員工人數,KeyError,KeyError,台中市龍井區臨港路二段93號地圖,汽車貨運,KeyError
"
唯真牙醫診所



", ,暫不提供員工人數,KeyError,KeyError,新北市汐止區福德一路113之1號1樓地圖,診所,KeyError
"
金瑛國際有限公司



",暫不提供電話 ,暫不提供員工人數,KeyError,KeyError,台北市士林區承德路四段277巷42之1號地圖,國際貿易,KeyError
"
東華汽車材料有限公司



", ,暫不提供員工人數,KeyError,KeyError,高雄市新興區復興一路121之2號地圖,汽機車／相關用品零售,KeyError
"
安美中醫診所



", ,10 人,50592107,http://www.dr.url.tw/,新北市三重區正義北路322號1樓地圖,診所,1000萬元
"
楹興有限公司



", ,暫不提供員工人數,KeyError,KeyError,新竹市東區忠孝路48號地圖,汽車貨運、食品什貨批發,KeyError
"
佶俐果物流開發有限公司



", ,暫不提供員工人數,KeyError,KeyError,新北市鶯歌區成功街20巷8號地圖,汽車貨運,KeyError
"
富食康國際餐飲股份有限公司( omocafé )



", ,暫不提供員工人數,KeyError,https://www.facebook.com/omoblacksense/,暫不提供地址,餐廳／餐館,KeyError
"
淡水汽車客運股份有限公司( 中興巴士集團 )



", ,1500 人,KeyError,KeyError,新北市淡水區中正東路二段27之7號3樓地圖,汽車客運,2億元
"
品漾生物科技有限公司



", ,50 人,KeyError,KeyError,新北市汐止區大同路一段237號10樓之7地圖,生化科技研發,500萬元
"
樂足養生館



", ,5 人,KeyError,KeyError,台北市中山區農安街14號2樓地圖,美容╱美體相關,10萬元
"
台灣山頭火股份有限公司



", ,80 人,KeyError,http://www.santouka.co.jp,台北市中山區中山北路一段152號4樓A室地圖,餐廳／餐館,500萬元
"
專誠牙醫診所



", ,暫不提供員工人數,KeyError,KeyError,台中市沙鹿區斗潭路503號地圖,診所,KeyError
"
鴻磐國際股份有限公司



", ,暫不提供員工人數,KeyError,KeyError,暫不提供地址,電子通訊／電腦週邊零售業,KeyError
"
新禾醫療用品有限公司



", ,暫不提供員工人數,54527987,KeyError,桃園市桃園區建華三街15號1樓地圖,其它醫療保健相關,KeyError
"
宜舍單人旅店



", ,暫不提供員工人數,KeyError,http://www.easeinn.com.tw,台中市中區台灣大道一段100號10樓地圖,飯店／旅館,KeyError
"
悅來日式涮涮鍋



", ,暫不提供員工人數,KeyError,KeyError,新北市三重區三和路二段55號地圖,餐廳／餐館、其它餐飲相關,KeyError
"
台北市私立十大幼兒園



", ,暫不提供員工人數,KeyError,KeyError,台北市士林區天母東路92號地圖,學前教育事業,KeyError
"
法商家樂福總公司(家福股份有限公司)( 家樂福 )



",暫不提供電話 ,11000 人,KeyError,http://www.carrefour.com.tw,台北市北投區大業路136號地圖,量販流通相關,36億元
"
獅湖診所



", ,6 人,KeyError,KeyError,高雄市三民區鼎力路305號地圖,診所,500萬元
"
艾福特有限公司



", ,65 人,KeyError,http://www.idealflow.com.tw/,高雄市仁武區仁心路252之1號地圖,國際貿易,5000萬元
"
樹屋親子餐廳



", ,15 人,KeyError,http://www.facebook.com/treeeeeee/,新北市林口區民權路79號(近頭湖國小)地圖,餐廳／餐館、其它餐飲相關,KeyError
"
順發興農牧實業股份有限公司( 海豐畜牧場 )



", ,10 人,KeyError,KeyError,雲林縣麥寮鄉麥豐村表福路74號地圖,農事／畜牧相關,1600萬元
"
景山交通股份有限公司



",暫不提供電話 ,暫不提供員工人數,KeyError,KeyError,桃園市楊梅區高榮里高榮路316號地圖,儲配╱運輸物流,KeyError
"
天育科學教育有限公司



", ,暫不提供員工人數,KeyError,KeyError,台北市士林區延平北路五段176號2樓地圖,其它教育服務業,300萬元
"
瑞騰國際股份有限公司



", ,本公司未公佈員工數,13049646,KeyError,桃園市龜山區民生北路一段54巷4號1樓地圖,儲配╱運輸物流,1500萬元
"
郭德樑牙醫診所



", ,暫不提供員工人數,02992998,http://drkuo.com.tw/medical_team.html,台中市北區進化北路378之5號地圖,診所,KeyError
"
尊泉有限公司



", ,暫不提供員工人數,KeyError,http://www.topwater.com.tw/,台北市內湖區新明路321巷10弄18號地圖,食品什貨零售,KeyError
"
永慶不動產高雄文山文濱加盟店_穩禾不動產仲介有限公司



", ,10 人,KeyError,KeyError,高雄市三民區文濱路15之1號地圖,不動產經營／開發,200萬元
"
吳江太湖國際實驗學校



",暫不提供電話 ,100 人,KeyError,http://www.wtis.cn,暫不提供地址,其它教育服務業,KeyError
"
金鼎有限公司.



", ,20 人,KeyError,KeyError,"東南亞菲律賓11th Floor,Sky Garage Tower,1 Aseana Avenue,Entertainment City,Paranaque City,Philippines地圖",休閒服務,KeyError
"
富山檀香股份有限公司



", ,400 人,KeyError,http://www.53.com.tw,高雄市大寮區光明路三段5號地圖,其它零售業,KeyError
"
怡登牙醫診所



", ,15 人,KeyError,http://www.esthetic-dent.com.tw,台北市大安區復興南路二段151巷39號1樓地圖,診所,1000萬元
"
星時代婚宴會館(星光大道美食世界股份有限公司)



", ,暫不提供員工人數,53788647,http://www.starera.com.tw,台中市西屯區福科路88號地圖,餐廳／餐館,KeyError
"
波瓦蘭之歌法式烘培坊_馨怡小舖



", ,暫不提供員工人數,KeyError,KeyError,台中市北屯區文昌三街12號地圖,麵包店／點心烘焙店、其它餐飲相關,8萬元
"
上智食品股份有限公司



", ,暫不提供員工人數,KeyError,http://www.kmnoodle.com.tw,台南市關廟區保東一街355號地圖,食品什貨零售,KeyError
"
饕鍋客美食坊



", ,暫不提供員工人數,KeyError,https://www.facebook.com/taopot2f,台北市大安區復興南路一段269號2樓地圖,餐廳／餐館,KeyError
"
概思文化有限公司附設臺北市私立歐博語文短期補習班



",暫不提供電話 ,暫不提供員工人數,KeyError,KeyError,台北市士林區中山北路六段776巷76號1樓地圖,補習班,KeyError
"
寶島麗池有限公司( 桃園市服務業三溫暖 )



", ,暫不提供員工人數,KeyError,http://ritzspa.myweb.hinet.net/,桃園市桃園區中正路430號2樓地圖,休閒服務,120萬元
"
億昇倉儲企業股份有限公司



",暫不提供電話 ,80 人,KeyError,http://www.wintak.com.tw/indexhomepage.html,台北市松山區敦化北路207號4樓之9地圖,儲配╱運輸物流,KeyError
"
法蝶婚紗會館( 法蝶婚紗會館 )



", ,50 人,54908395,http://www.lafatte.com.tw,台中市西區台中港路一段233號地圖,婚紗服務,KeyError
"
華豐汽車駕駛人訓練班



", ,暫不提供員工人數,KeyError,KeyError,台北市南港區南港路三段133號地圖,其它汽機車相關服務,KeyError
"
米輪有限公司



", ,暫不提供員工人數,27523369,KeyError,台北市中山區建國北路一段55號地圖,汽機車維修,KeyError
"
國立政治大學.



", ,暫不提供員工人數,KeyError,http://www.nccu.edu.tw,台北市文山區指南路二段64號地圖,大專校院教育事業,KeyError
"
埔墘藥局



", ,80 人,KeyError,http://www.pucheng.url.tw/,新北市板橋區中山路二段227號地圖,藥局,2000萬元
"
天億保全股份有限公司



", ,暫不提供員工人數,KeyError,http://www.tesec.com.tw,新北市中和區中正路90號1樓地圖,保全樓管相關,4000萬元
"
權上國際有限公司 (權上國際車業)



", ,20 人,KeyError,KeyError,台北市內湖區民權東路六段13之16號地圖,汽機車／相關用品零售,KeyError
"
三芳護理之家



", ,35 人,KeyError,KeyError,新北市板橋區大觀路三段236號6樓地圖,護理之家／安養中心,KeyError
"
勝隆實業有限公司



", ,暫不提供員工人數,KeyError,KeyError,桃園市桃園區同安街672之2號地圖,百貨相關,KeyError
"
全家便利商店 (國弦企業社)



",暫不提供電話 ,15 人,66992467,KeyError,暫不提供地址,百貨相關,KeyError
"
臺北市政府社會局委託台灣嬰幼兒潛能發展協會辦理台北市萬華托嬰中心



", ,13 人,KeyError,http://taipei-wanhua.blogspot.tw/,台北市萬華區成都路98號地圖,學前教育事業,KeyError
"
德陽小客車租賃有限公司



", ,暫不提供員工人數,KeyError,http://www.cingjingbus.tw/,南投縣仁愛鄉大同村仁和路156號地圖,汽車客運,KeyError
"
臺中市私立馬里蘭幼兒園



", ,100 人,KeyError,KeyError,台中市北屯區梅川東路五段486號地圖,學前教育事業,KeyError
"
友春國際股份有限公司



", ,8 人,16457193,KeyError,高雄市苓雅區福安路485號地圖,人力派遣／人力供應,KeyError
"
永承新國際企業有限公司



", ,暫不提供員工人數,53988981,KeyError,台中市西屯區臺灣大道四段767號12樓之3地圖,管線╱管道工程相關,KeyError
