group,string,score,dataId,idG
group453,MiTA Myanmar Furniture & Handicrafts Exhibitions and Conference(Myanmar Furniture Expo by MiTA) http://myanmar-furniture-handicrafts-expo.mitamyanmar.com/,1,454,0
group453,Myanmar Mining Exhibition and Conference (Myanmar Mining Expo by MiTA) http://myanmar-mining-expo.mitamyanmar.com/,0.5085105673,455,0
group454,Myanmar Pharmaceutical Exhibition - MHC Myanmar (Myanmar Pharma Expo by MiTA) http://pharmaceuticals-exhibition.mitamyanmar.com/,0.5849187846,441,0
group454,Myanmar Medical Laboratoy Expo and Pharma Exhibition(Myanmar Lab Expo by MiTA) http://myanmar-medical-lab-expo.brand-myanmar.com/,0.5190899494,449,0
group454,MiTA Myanmar Furniture & Handicrafts Exhibitions and Conference(Myanmar Furniture Expo by MiTA) http://myanmar-furniture-handicrafts-expo.mitamyanmar.com/,0.5085105673,454,0
group454,Myanmar Mining Exhibition and Conference (Myanmar Mining Expo by MiTA) http://myanmar-mining-expo.mitamyanmar.com/,1,455,0
group454,Mining Indonesia 2017 - 18th International Mining and Minerals Recovery Exhibition http://mining-indonesia.com/,0.5279756131,2214,0
group455,Myanmar Oil and Gas Exhibition and Conference(Myanmar Oil & Gas Expo by MiTA) http://myanmar-oil-and-gas-expo.mitamyanmar.com/,1,456,0
group455,Oil & Gas Asia Exhibition http://www.ogpoasia.com/,0.5085109132,682,0
group455,Oil & Gas Asia Exhibition http://www.ogpoasia.com/,0.5085109132,3867,1
group455,Erbil Oil and Gas - 6th Erbil Oil & Gas International Exhibition http://erbiloilgas.com/,0.5368699,4294,1
group456,Myanmar Energy and Environment Exhibitions & Conference(MYANMAR ENERGY EXPO by MiTA) http://energy-environment.mitamyanmar.com/,1,457,0
group457,Myanmar Construction Equipment and Building Materials Exhibitions and Conference(Myanmar Construction Expo by MiTA) http://myanmar-construction-equipment-building-materials-expo.mitamyanmar.com/,1,458,0
group457,MEDICAL MYANMAR 2017 - PHARMA MYANMAR 2017 And HOSPITAL CONSTRUCTION MYANMAR 2017 http://www.medical-myanmar.com,0.5149963131,2741,0
group458,4th International Exhibition of Real Estate and Property(Iran Property Expo 2017) http://iranpropertyexpo.com/,1,459,0
group458,Property Asia 2017 - Real Estate & Housing Industry Exhibition http://www.propertyasia.com.pk/,0.506696569,3256,0
group458,Iran Property Expo 2018 - 5th International Exhibition of Real Estate and Property http://iranpropertyexpo.com/,0.930181927,3390,1
group459,Kelowna  Home Show http://www.kelownahomeshow.com/,1,460,0
group459,Kelowna Home Show http://www.kelownahomeshow.com/,1,3549,1
group460,WHITE MILANO Fall Winter 17/18 http://www.whiteshow.it/,1,461,0
group460,WHITE MILANO September 2017 http://www.whiteshow.it/,0.6271075629,2410,0
group460,WHITE MILANO February 2018 http://www.whiteshow.it/,0.6173762734,3673,1
group460,WHITE MILANO September 2018 http://www.whiteshow.it/,0.6235233343,4757,1
group461,March Home Furniture Fair 2017 http://myhomeinternational.com.sg/event/march-home-2017/,1,462,0
group462,Milano Eyewear Show(MIDO 2017) http://www.mido.it,1,463,0
group462,MIDO 2018 - Milano Eyewear Show http://www.mido.it,0.9882016139,3669,1
group463,Paris International Agricultural Show(SIA) http://www.salon-agriculture.com,1,464,0
group463,SIA - Paris International Agricultural Show http://www.salon-agriculture.com,1,3672,1
group464,Gulfood http://www.gulfood.com/,1,465,0
group464,Gulfood http://www.gulfood.com/,1,3601,1
group465,SIMA https://www.simaonline.com/,1,466,0
group466,Organic & Natural Beauty 2017 http://www.naturalbeautyshow.com/,1,467,0
group466,Organic & Natural Beauty 2018 http://www.naturalbeautyshow.com/,0.9737160396,3676,1
group467,Professional Beauty London 2017(PB LONDON) http://www.professionalbeauty.co.uk/,1,468,0
group467,PB LONDON - Professional Beauty London 2018 http://www.professionalbeauty.co.uk/,0.9879474434,3677,1
group468,FloorTech 2017 - 5th China International Floor Materials and Equipment Exhibition http://www.overseas-property.cn,1,469,0
group468,"Overseas P+I 2017 - 8th Beijing Overseas Property, Investment & Immigration Exhibition http://www.overseas-property.cn",0.5269641331,1622,0
group469,Coterie http://www.enkshows.com/coterie/,1,470,0
group469,Coterie http://www.enkshows.com/coterie/,1,2282,0
group469,Coterie http://www.enkshows.com/coterie/,1,3681,1
group470,Poznan Fashion Fair http://www.targimodypoznan.pl/en/,1,471,0
group470,Poznan Fashion Fair http://www.targimodypoznan.pl/,0.9692701064,3615,1
group471,Game Connection America 2017 http://www.game-connection.com/gca-17.html,1,472,0
group471,Game Connection Europe 2017 http://www.game-connection.com/,0.819990921,2884,0
group472,"China International Building Technologies, Building Materials & Construction Equipment Exposition(ConstrucTech 2017) http://www.constructech.cn/",1,473,0
group472,"ConstrucTech 2018 - China International Building Technologies, Building Materials & Construction Equipment Exposition http://www.constructech.cn/",0.9911489609,3906,1
group473,Game Developers Conference(GDC 2017) http://www.gdconf.com,1,474,0
group473,GDC 2018 - Game Developers Conference http://www.gdconf.com,0.9812630298,3957,1
group473,GDC 2018 - Game Developers Conference http://www.gdconf.com,0.9812630298,3965,1
group474,FAME http://www.fameshows.com/,1,15,0
group474,FAME http://www.fameshows.com/,1,475,0
group474,FAME http://www.ubmfashion.com/shows/Fame-1,0.5590809384,1218,0
group474,FAME http://www.ubmfashion.com/shows/fame-1.5,0.5590809384,1910,0
group474,FAME http://www.ubmfashion.com/shows/Fame,0.5590809384,2278,0
group474,FAME http://www.ubmfashion.com/shows/fame-1.5,0.5590809384,3270,1
group475,Moda http://www.modamanhattan.com/,1,16,0
group475,MODA http://www.moda-uk.co.uk/,0.5139116623,383,0
group475,Moda http://www.modamanhattan.com/,1,476,0
group475,MODA http://www.ubmfashion.com/shows/Moda-1,0.5590809384,1219,0
group475,MODA http://www.ubmfashion.com/shows/Moda-1.5,0.5590809384,1911,0
group475,MODA http://www.moda-uk.co.uk/,0.5139116623,1914,0
group475,MODA http://www.ubmfashion.com/shows/Moda-1.5,0.5590809384,2279,0
group475,MODA http://www.ubmfashion.com/shows/Moda-1.5,0.5590809384,3271,1
group476,Mobile World Congress 2017 http://www.mobileworldcongress.com/,1,477,0
group476,Mobile World Congress 2018 http://www.mobileworldcongress.com/,0.9715293918,3680,1
group477,Kids Russia 2017 http://kidsrussia.ru/en/,1,478,0
group477,Kids Russia 2018 http://kidsrussia.ru/,0.9372080276,3704,1
group478,"12th International Specialized Exhibition for Laser, Optical and Optoelectronic Technologies(Photonics. World of Lasers and Optics 2017) http://photonics-expo.ru/ru/",1,479,0
group478,LASER World of PHOTONICS CHINA 2017 http://www.world-of-photonics-china.com,0.5362960293,677,0
group478,LASER World of PHOTONICS 2017 http://www.world-of-photonics.com/,0.5737358429,1693,0
group478,LASER World of PHOTONICS INDIA 2017 http://www.world-of-photonics-india.com/,0.5143875632,2243,0
group478,"Photonics. World of Lasers and Optics 2018 International Specialized Exhibition for Laser, Optical and Optoelectronic Technologies http://photonics-expo.ru/ru/",0.9722661549,3698,1
group478,LASER World of PHOTONICS CHINA 2018 http://www.world-of-photonics-china.com,0.5281312241,3898,1
group478,LASER World of PHOTONICS INDIA 2018 http://www.world-of-photonics-india.com/,0.5066892574,4778,1
group479,MEDTRADE Spring 2017 http://www.medtrade.com,1,480,0
group479,MEDTRADE 2017 http://www.medtrade.com,0.962054083,2798,0
group480,"International exhibition of building and finish materials, engineering equipment and architectural design(YugBuild 2017) http://www.yugbuild.com/",1,481,0
group480,"YugBuild 2018 - International exhibition of building and finish materials, engineering equipment and architectural design http://www.yugbuild.com/",0.9918367061,3703,1
group481,Dubai International Boat Show(DIBS) http://www.boatshowdubai.com/,1,482,0
group481,Dubai International Boat Show http://www.boatshowdubai.com/,0.8306994479,3706,1
group482,"Polyurethanex 2017 - 9th International Specialized Exhibition: polyurethane producing and processing technologies, raw materials for polyurethane manufacturing http://www.polyurethanex.com/",1,483,0
group482,"Polyurethanex 2018 - 10th International Specialized Exhibition: polyurethane producing and processing technologies, raw materials for polyurethane manufacturing http://www.polyurethanex.com/",0.9595963434,3705,1
group483,Ingredients Russia 2017 http://www.ingred.ru/en-GB/,1,484,0
group483,Ingredients Russia 2018 http://www.ingred.ru/en-GB/,0.9773309957,3702,1
group484,"Hong Kong International Diamond, Gem & Pearl Show 2017 http://www.hktdc.com/fair/hkdgp-en/",1,485,0
group484,"Hong Kong International Diamond, Gem & Pearl Show 2018 http://www.hktdc.com/fair/hkdgp-en/",0.9870457036,3683,1
group485,SPINEXPO - 29th Session Shanghai(SPINEXPO) http://www.spinexpo.com,1,486,0
group485,SPINEXPO 30th Session Shanghai http://www.spinexpo.com,0.896869184,2025,0
group485,SPINEXPO - 31th Session Shanghai http://www.spinexpo.com,0.8775366313,3860,1
group486,ELA Expo Lighting America 2017 http://www.expolightingamerica.com/,1,487,0
group486,ELA Expo Lighting America 2018 http://www.expolightingamerica.com/,0.9781876782,3710,1
group487,International HVAC & R Exhibition(C & R) http://www.ifema.es/climatizacion_01,1,488,0
group488,10th International Specialized Exhibition equipment and technologies for composite materials producing(Composite-Expo 2017) http://www.composite-expo.com/,1,489,0
group488,Composite-Expo 2018 - 11th International Specialized Exhibition equipment and technologies for composite materials producing http://www.composite-expo.com/,0.9528562401,3699,1
group489,Interlakokraska 2017 http://www.interlak-expo.ru/,1,490,0
group489,Interlakokraska 2018 http://www.interlak-expo.ru/,0.97066051,3701,1
group490,Australian International Airshow and Aerospace & Defence Exposition(AVALON 2017) http://www.airshow.com.au/,1,491,0
group491,Energy and Environment International Trade Fair(GENERA 2017) http://www.ifema.es/genera_01/,1,492,0
group491,GENERA 2018 - Energy and Environment International Trade Fair http://www.ifema.es/genera_01/,0.9845090659,4529,1
group492,24th South China International Exhibition on Printing Industry(Printing South China 2017) http://www.PrintingSouthChina.com,1,493,0
group492,The 25th South China International Exhibition on Printing Industry (Printing South China 2018) https://www.printingsouthchina.com/,0.8807441237,3839,1
group493,Asiamold 2017 - Guangzhou International Mold & Die Exhibition http://www.asiamold-china.com/,1,494,0
group493,Asiamold 2018 - Guangzhou International Mold & Die Exhibition http://www.asiamold-china.com/,0.9883361095,3767,1
group494,7th INT'L SMART GRID EXPO http://www.smartgridexpo.jp/,1,495,0
group494,4th INT'L SMART GRID EXPO OSAKA http://www.smartgrid-kansai.jp/,0.5138651409,2335,0
group494,8th INT'L SMART GRID EXPO http://www.smartgridexpo.jp/,0.879890899,3713,1
group495,Smart Energy Week 2017 http://www.wsew.jp/,1,496,0
group495,World Smart Energy Week OSAKA 2017 http://www.wsew.jp/,0.8833450751,2339,0
group495,World Smart Energy Week 2018 http://www.wsew.jp/,0.9132450474,3714,1
group496,Biomass Expo(Smart Energy Week 2017) http://www.bm-expo.jp/,1,497,0
group496,2nd BIOMASS EXPO OSAKA http://www.bm-kansai.jp/,0.6239855367,2341,0
group496,3rd INT'L BIOMASS EXPO(World Smart Energy Week 2018) http://www.bm-expo.jp/,0.8565433703,3715,1
group497,3rd ENERGY MARKET LIBERALISATION EXPO http://www.e-jiyuka.jp/,1,498,0
group498,BATTERY JAPAN 2017 - 8th Int'l Rechargeable Battery Expo(BATTERY JAPAN 2017) http://www.batteryjapan.jp/,1,499,0
group498,The Battery Show 2017 http://www.thebatteryshow.com/,0.5026689374,2181,0
group498,BATTERY OSAKA 2017 - 4th Int'l Rechargeable Battery Expo Osaka(BATTERY OSAKA) http://www.battery-kansai.jp/,0.7893954429,2336,0
group498,BATTERY JAPAN 2018 - 9th Int'l Rechargeable Battery Expo(BATTERY JAPAN 2018) http://www.batteryjapan.jp/,0.9407537739,3716,1
group499,PV EXPO 2017 - 10th Int'l Photovoltaic Power Generation Expo http://www.pvexpo.jp/,1,500,0
group499,8th Int'l Photovoltaic Power Generation System Expo(PV SYSTEM EXPO 2017) http://www.pvs-expo.jp/,0.5903441125,501,0
group499,PV EXPO Osaka 2017 - 5th Int'l Photovoltaic Power Generation Expo Osaka(PV EXPO OSAKA 2017) http://www.pvexpo-kansai.jp/,0.7217209748,2337,0
group499,PV SYSTEM EXPO OSAKA 2017 - 5th Int'l Photovoltaic Power Generation System Expo Osaka http://www.pvs-kansai.jp/,0.5160054179,2340,0
group499,PV EXPO 2018 - 11th Int'l Photovoltaic Power Generation Expo http://www.pvexpo.jp/,0.8855311735,3717,1
group499,PV SYSTEM EXPO - 9th Int'l Photovoltaic Power Generation System Expo(PV SYSTEM EXPO 2018) http://www.pvs-expo.jp/,0.5452742707,3718,1
group500,PV EXPO 2017 - 10th Int'l Photovoltaic Power Generation Expo http://www.pvexpo.jp/,0.5903441125,500,0
group500,8th Int'l Photovoltaic Power Generation System Expo(PV SYSTEM EXPO 2017) http://www.pvs-expo.jp/,1,501,0
group500,PV SYSTEM EXPO OSAKA 2017 - 5th Int'l Photovoltaic Power Generation System Expo Osaka http://www.pvs-kansai.jp/,0.8414869384,2340,0
group500,PV EXPO 2018 - 11th Int'l Photovoltaic Power Generation Expo http://www.pvexpo.jp/,0.5782215416,3717,1
group500,PV SYSTEM EXPO - 9th Int'l Photovoltaic Power Generation System Expo(PV SYSTEM EXPO 2018) http://www.pvs-expo.jp/,0.9260537058,3718,1
group501,FC EXPO 2017 - 13th Int'l Hydrogen & Fuel Cell Expo(FC EXPO 2017) http://www.fcexpo.jp/,1,502,0
group501,FC EXPO OSAKA 2017 - 2nd Int'l Hydrogen & Fuel Cell Expo Osaka(FC EXPO OSAKA 2017) http://www.fcexpo-kansai.jp/,0.8060120872,2338,0
group501,FC EXPO 2018 - 14th Int'l Hydrogen & Fuel Cell Expo(FC EXPO 2018) http://www.fcexpo.jp/,0.9141917822,3719,1
group502,KyivBuild 2017 http://www.kievbuild.com.ua,1,503,0
group502,KyivBuild 2018 http://www.kievbuild.com.ua,0.9713176366,4375,1
group503,Kyoto Business Partner Exchange Fair 2017 https://www.ki21.jp/,1,504,0
group503,Kyoto Business Partner Exchange Fair 2018 https://www.ki21.jp/,0.9846434026,3580,1
group504,THERMAL POWER EXPO OSAKA 2017 - 1st Next-generation Thermal Power Generation Expo Osaka http://www.thermal-power.jp/,1,505,0
group504,1st THERMAL POWER EXPO OSAKA 2017 http://www.thermal-kansai.jp/,0.8323932211,2342,0
group504,THERMAL POWER EXPO 2018 - 2nd Next-generation Thermal Power Generation Expo http://www.thermal-power.jp/,0.9299025746,3720,1
group505,China (Zhengzhou) International High-end Beauty Products and Cosmetics Expo 2017(China Zhengzhou Beauty Expo 2017) http://www.mobogj.com,1,506,0
group506,"12th Annual Ceramic Mateirals, Machinery, Supplies & Technology Show(Indian Ceramics 2017) http://www.indian-ceramics.com",1,507,0
group506,"Indian Ceramics 2018 - 13th Annual Ceramic Mateirals, Machinery, Supplies & Technology Show http://www.indian-ceramics.com",0.9500389888,3797,1
group507,"IWF SHANGHAI Health, Wellness, Fitness Expo(IWF SHANGHAI) http://www.ciwf.com.cn/en/",1,508,0
group507,"IWF SHANGHAI Health, Wellness, Fitness Expo http://www.ciwf.com.cn/en/",0.9439798009,3881,1
group508,China International Vending Machines & Self-service Facilities Fair 2017(CHINA VMF2017) http://www.chinavmf.com/,1,509,0
group508,The 6th China International Vending Machines & Self-service Facilities Fair 2018(China VMF 2018) http://www.chinavmf.com/en/,0.7656149004,3756,1
group508,CHINA VMF2018 - China International Vending Machines & Self-service Facilities Fair 2018 http://www.chinavmf.com/,0.8261814542,3760,1
group509,East China Fair http://www.chinainfo-jp.com/expo/east-china.html,1,510,0
group510,SPS-Industrial Automation Fair Guangzhou(SIAF Guangzhou ) http://www.spsinchina.com,1,511,0
group510,SIAF Guangzhou - SPS Industrial Automation Fair Guangzhou (SIAF) http://www.spsinchina.com,0.9507700178,3759,1
group511,24th China International Exhibition on Packaging Machinery & Materials(Sino-Pack 2017) http://www.ChinaSinoPack.com,1,512,0
group511,Sino-Pack 2018 - 25th China International Exhibition on Packaging Machinery & Materials http://www.ChinaSinoPack.com,0.8661687348,3841,1
group511,The 25th China International Exhibition on Packaging Machinery & Materials(Sino-Pack 2018) http://www.ChinaSinoPack.com,0.8469364109,3843,1
group512,China ( Guangzhou) International Exhibition on Packaging Products (PACKINNO 2017) http://packinno.com/,1,513,0
group512,The China (Guangzhou) International Exhibition on Packaging Products(PACKINNO2018) http://www.PACKINNO.com,0.7768025564,3844,1
group513,China International Exhibition on Label Printing Technology 2017(Sino-label 2017) http://www.sinolabelexpo.com/,1,514,0
group513,The China International Exhibition on Label Printing Technology 2018 (Sino-Label 2018) https://www.sinolabelexpo.com/,0.914711131,3840,1
group514,ECO Expo - 10th International specialized exhibition of ecologic products for the daily life http://www.eco-expo.com.ua/en,1,515,0
group514,ECO Expo - 11th International specialized exhibition of ecologic products for the daily life http://www.eco-expo.com.ua/en,0.9428808983,2458,0
group515,ALLTEX http://alltex-expo.com.ua/,1,516,0
group515,ALLTEX http://alltex-expo.com.ua/,1,2457,0
group516,WIND EXPO 2017 - 5th Int'l Wind Energy Expo & Conference(WIND EXPO 2017) http://www.windexpo.jp/,1,517,0
group516,WIND EXPO OSAKA 2017 - 1st Int'l Wind Energy Expo Osaka http://www.wind-kansai.jp/,0.8087105343,2326,0
group516,WIND EXPO 2018 - 6th Int'l Wind Energy Expo & Conference(WIND EXPO 2018) http://www.windexpo.jp/,0.9326362943,3721,1
group517,Aquatherm Tashkent 2017 http://www.aquatherm-tashkent.uz/,1,518,0
group517,Aquatherm Tashkent 2018 http://www.aquatherm-tashkent.uz/,0.9895054629,3722,1
group518,UzBuild 2017 http://www.uzbuild.uz/,1,519,0
group518,WorldBuild Tashkent 2018 http://www.uzbuild.uz/,0.6604505524,3723,1
group519,ECR 2017 - European Congress of Radiology 2017 http://www.myesr.org/,1,520,0
group519,ECR 2018 - European Congress of Radiology 2018 http://www.myesr.org/,0.9402034225,3711,1
group520,International Educational Opportunities Exhibition(AULA 2017) http://www.ifema.es/aula_06,1,521,0
group520,AULA 2018 - International Educational Opportunities Exhibition http://www.ifema.es/aula_06,0.9850616284,3724,1
group521,DelhiWood http://www.delhi-wood.com,1,522,0
